Date Scraped,Job Title,Company Name,Location,Salary Range,Date Posted,Applicants,Job Level,Industry,Description,Recruiter Name,Recruiter Position,Job Link
2024-03-31,Data Analyst,Constellis,"Battle Creek, MI",,12 hours ago,109 applicants,Associate,"Security and Investigations, Defense and Space Manufacturing, and Public Safety","Position OverviewThe Data Analyst performs technical efforts including creating and modifying alarm accounts, buildings and contact information with various systems. Their primary purpose is the information management of an alarm monitoring system and the current information system in order to assist with dispatching operations.Compensation$16.52 per hour$4.41 in Health and WelfareResponsibilitiesValidate/maintain information for all alarm systems and buildingsUpdate building profiles with special instructions regarding emergency and non-emergency events to assist dispatching operationsValidate/maintain information on all alarm accounts, to include physical demographics, local responders, government agency contacts, zones, and panel informationPerform quality assurance for all information systemsMaintain all tracking and logging tools providing statistical dataLog operation statsAssist in providing training to personnel on the operations of each systemQualificationsUS CitizenshipCandidates will be required to undergo a background check High School diploma or GED.Computer skills -- Utilizes a personal computer with word processing, spreadsheet and related software with reasonable speed and accuracyProficient in Word, Excel, and data entryStrong command of the English languageBenefitsConstellis offers a comprehensive, total rewards package that includes competitive compensation and a flexible benefits package that reflect its commitment to creating a diverse and supportive workplace.Medical, Vision & Dental InsurancePaid Time-Off Program & Company Paid Holidays401(k) Retirement PlanInsurance: Basic Life & Supplemental LifeHealth & Dependent Care Flexible Spending AccountsShort-Term & Long-Term DisabilityPersonal Development & Learning OpportunitiesOn-the-job Training, Skills Development & CertificationsEmployee Referral ProgramCorporate Sponsored Events & Community OutreachWORKING CONDITIONSBusiness work hours are Monday through Friday, actual shifts during the day to be determined. Federal holidays observed.PHYSICAL REQUIRMENTSSedentary work: Exerting up to 10 pounds of force occasionally and/or a negligible amount of force frequently or constantly to lift, carry, push, pull or otherwise move objects, including the human body. Sedentary work involves extended periods of sitting while engaged with a computer terminal or phone. Must have close visual and audio acuity to perform an activity such as: preparing and analyzing data and figures; transcribing; viewing a computer terminal; determining the accuracy, neatness, and thoroughness of work; or to make general observations of facilities or structures. Must meet all physical and psychological standards as required by the contract.",,,https://www.linkedin.com/jobs/search/?currentJobId=3873663508&keywords=data%20analyst&location=united%20states
2024-03-31,Junior Data Engineer,Patterned Learning Career,"New York, NY",,9 hours ago,Be among the first 25 applicants,Mid-Senior level,IT Services and IT Consulting,"This is a remote position.Junior Data Engineer- Remote Job, 1+ Year ExperienceAnnual Income: $60K - $65KA valid work permit is necessary in the US/CanadaAbout us: Patterned Learning is a platform that aims to help developers code faster and more efficiently. It offers features such as collaborative coding, real-time multiplayer editing, and the ability to build, test, and deploy directly from the browser. The platform also provides tightly integrated code generation, editing, and output capabilities.Position SummaryJoin the fast-paced, innovative, and collaborative environment focused on providing an AIOps platform that enhances the intelligence of the CVS Health infrastructure. Work closely with subject matter experts and colleagues to build and scale out machine learning and AI solutions that will detect, predict, and recommend solutions to correct issues before system impact and enhance the efficiency, reliability, and performance of CVS Health’s IT operations.Key Responsibilities include:Data pipeline development: Designed, implemented, and managed data pipelines for extracting, transforming, and loading data from various sources into data lakes for processing, analytics, and correlation. Data modeling: Create and maintain data models ensuring data quality, scalability, and efficiency Develop and automate processes to clean, transform, and prepare data for analytics, ensuring data accuracy and consistency Data Integration: Integrate data from disparate sources, both structured and unstructured to provide a unified view of key infrastructure platform and application data Utilize big data technologies such as Kafka to process and analyze large volumes of data efficiently Implement data security measures to protect sensitive information and ensure compliance with data and privacy regulation Create/maintain documentation for data processes, data flows, and system configurations Performance Optimization- Monitor and optimize data pipelines and systems for performance, scalability and cost-effectiveness Characteristics of this role:Team Player: Willing to teach, share knowledge, and work with others to make the team successful. Communication: Exceptional verbal, written, organizational, presentation, and communication skills. Creativity: Ability to take written and verbal requirements and come up with other innovative ideas. Attention to detail: Systematically and accurately research future solutions and current problems. Strong work ethic: The innate drive to do work extremely well. Passion: A drive to deliver better products and services than expected to customers. Required Qualifications2+ years of programming experience in languages such as Python, Java, SQL 2+ years of experience with ETL tools and database management (relational, non-relational) 2+ years of experience in data modeling techniques and tools to design efficient scalable data structures Skills in data quality assessment, data cleansing, and data validation Preferred QualificationsKnowledge of big data technologies and cloud platforms Experience with technologies like PySpark, Databricks, and Azure Synapse. EducationBachelor’s degree in Computer Science, Information Technology, or related field, or equivalent working experienceWhy Patterned Learning LLC?Patterned Learning can provide intelligent suggestions, automate repetitive tasks, and assist developers in writing code more effectively. This can help reduce coding errors, improve productivity, and accelerate the development process.The pattern recognition is particularly relevant in the context of coding. Neural networks, especially deep learning models, are commonly employed for pattern detection and classification tasks. These models simulate human decision-making and can identify patterns in data, making them well-suited for tasks like code analysis and generation.",,,https://www.linkedin.com/jobs/search/?currentJobId=3878780006&keywords=data%20analyst&location=united%20states
2024-03-31,Data Analyst - Bilingual Spanish,RICEFW Technologies Inc,"Chicago, IL",,16 hours ago,Be among the first 25 applicants,Entry level,Information Technology & Services,"CompanyGrant Thornton LLP (US) is an audit, tax, and advisory firm headquartered in Chicago, Illinois with over 50 U.S. offices and access to a global network or member firms in over 135 countries. We offer a broad range of services in strategy and consulting, operations, technology and more across various industries. We have the experience and expertise to help our clients move forward in an evolving business environment.We're not a typical professional services firm. We put people first, and that is what sets us apart. We foster an inclusive environment, where extraordinary people come together to support a culture of diversity, quality, innovation and collaboration. With that, we focus on making a difference to our clients, colleagues and the communities in which we live and work.Title: Data Analyst Bilingual SpanishLocation: NA% Remote Must be able to work CST and PST hoursDuration: Contract - 12 Months supporting GT's client, UberTeam: Tax Digital ConsultingManager: Mark Drenka, Sr. Manager Tax Digital ConsultingResponsibilitiesAssist with data requirements, gathering, transformation, & visualization using common data analyst tools like Python & SQL. Collaborate with internal GT teams and their client's Latin America teams on data analysis initiatives Must Have Skills3+ years of experience in Data Analysis and visualization Data analyst skillset (Python, SQL, etc.) Fluent in Spanish and English so they can work with teams in Mexico & U.S. Indirect tax skillset is a plus, but not a requirement Excellent communication and client facing skills Interview ProcessSkill based interview Behavioral based interview Required Skills : Data AnalysisAdditional Skills : Data Analyst",,,https://www.linkedin.com/jobs/search/?currentJobId=3875143061&keywords=data%20analyst&location=united%20states
2024-03-31,Data Analyst - Remote,Talentify.io,United States,,14 hours ago,Be among the first 25 applicants,Entry level,"Technology, Information and Media","Employer Industry: Health Care ConsultingWhy Consider This Job Opportunity Salary up to $173,200 annually Opportunity for career advancement and growth within the organization Work remotely from anywhere within the U.S. Comprehensive benefits package, incentive and recognition programs, equity stock purchase, and 401k contribution Challenging work environment that rewards performance and provides clear direction for success Development opportunities for other roles within the organizationWhat To Expect (Job Responsibilities) Independently perform quantitative analysis to inform the design, implementation, and evaluation of health care programs Support the design of complex evaluation analytic plans using various statistical methodologies Work with large-scale data sets from multiple systems to support health care policy evaluation Write detailed specifications and documentation of data processing and analytical steps Prepare reports and presentations summarizing statistical findings for various audiencesWhat Is Required (Qualifications) 5+ years of experience using SAS, including macro processing and Proc SQL Experience conducting statistical analysis to inform health policy Experience working with healthcare claims and enrollment data Extensive knowledge of healthcare data concepts Excellent written and oral communication skillsHow To Stand Out (Preferred Qualifications) SAS certification Academic coursework in advanced statistics or econometric modeling Experience with Medicaid waiver evaluations Knowledge of R, Python, or SQL in a research, consulting, or business environment Experience with analyzing large datasets using SAS grid and other parallel processing techniques#HealthCareConsulting #DataAnalysis #RemoteWorkOpportunity #CareerGrowth #CompetitiveSalaryAt Talentify, we prioritize candidate privacy and champion equal-opportunity employment. Central to our mission is our partnership with companies that share this commitment. We aim to foster a fair, transparent, and secure hiring environment for all. If you encounter any employer not adhering to these principles, please bring it to our attention immediately.Talentify is not the EOR (Employer of Record) for this position. Our role in this specific opportunity is to connect outstanding candidates with a top-tier employer.Talentify helps candidates around the world to discover and stay focused on the jobs they want until they can complete a full application in the hiring company career page/ATS.",,,https://www.linkedin.com/jobs/search/?currentJobId=3869309728&keywords=data%20analyst&location=united%20states
2024-03-31,Business Intelligence and Data Analyst - Tableau (Remote),Talentify.io,United States,,14 hours ago,60 applicants,Mid-Senior level,"Technology, Information and Media","Employer Industry: Branded Merchandise and Recognition SolutionsWhy Consider This Job Opportunity Salary up to $115,000 Opportunity for career advancement and growth within the organization Flexible work schedule and hybrid work options Comprehensive benefits package including Medical, Dental, Vision, and Retirement Savings Plan Supportive and inclusive company culture Recognition and rewards for achievementsWhat To Expect (Job Responsibilities) Design and develop insightful reports, dashboards, and visualizations to support strategic business decisions Act as the main subject matter expert for dashboards and data visualizations Collaborate with cross-functional teams on data analytics needs Ensure data quality and data stewardship within the organization Provide change management, training, and communication to the user community on business intelligence toolsWhat Is Required (Qualifications) 3+ years of professional experience with BI tools and quantitative analysis Strong understanding of data governance and stewardship Proficiency in SQL, Excel, and data warehousing Excellent written and verbal communication skills Ability to work in a fast-paced environment and manage tasks effectivelyHow To Stand Out (Preferred Qualifications) Experience in retail or promotional products industry Certificate in business analytics or data science Familiarity with BIRST Business Intelligence experience Knowledge of R, Python, or a similar scripting language#BusinessIntelligence #DataAnalysis #CareerGrowth #InclusiveCulture #FlexibleWorkAt Talentify, we prioritize candidate privacy and champion equal-opportunity employment. Central to our mission is our partnership with companies that share this commitment. We aim to foster a fair, transparent, and secure hiring environment for all. If you encounter any employer not adhering to these principles, please bring it to our attention immediately.Talentify is not the EOR (Employer of Record) for this position. Our role in this specific opportunity is to connect outstanding candidates with a top-tier employer.Talentify helps candidates around the world to discover and stay focused on the jobs they want until they can complete a full application in the hiring company career page/ATS.",,,https://www.linkedin.com/jobs/search/?currentJobId=3878691983&keywords=data%20analyst&location=united%20states
2024-03-31,Data Analyst IV (Remote),Talentify.io,United States,,14 hours ago,30 applicants,Mid-Senior level,"Technology, Information and Media","Employer Industry: Recruitment SoftwareWhy Consider This Job Opportunity Competitive pay up to $120,000 annually Opportunities for career advancement and growth within the organization Remote work flexibility Innovative and collaborative work environment Chance to work with top-tier companies such as Netflix, Yelp, Cirque du Soleil, Shopify, and Spotify Recognized as the #1 place to work in San FranciscoWhat To Expect (Job Responsibilities) Source, analyze, and interpret complex data sets to provide insights and recommendations Collaborate with cross-functional teams to develop data-driven strategies Design and implement data models and databases for efficient data storage and retrieval Develop and maintain data visualization tools and dashboards Stay up to date with industry trends and best practices in data analysisWhat Is Required (Qualifications) Bachelor's degree in a related field such as Mathematics, Statistics, or Computer Science Minimum of 5 years of experience in data analysis or a related role Proficiency in SQL and data visualization tools such as Tableau or Power BI Strong analytical and problem-solving skills Excellent communication and presentation skillsHow To Stand Out (Preferred Qualifications) Master's degree in a related field Experience with machine learning and predictive modeling Knowledge of programming languages such as Python or R Familiarity with cloud platforms such as AWS or Azure Experience working in a remote or distributed team setting#RecruitmentSoftware #DataAnalysis #RemoteWork #CareerOpportunity #CompetitivePayAt Talentify, we prioritize candidate privacy and champion equal-opportunity employment. Central to our mission is our partnership with companies that share this commitment. We aim to foster a fair, transparent, and secure hiring environment for all. If you encounter any employer not adhering to these principles, please bring it to our attention immediately.Talentify is not the EOR (Employer of Record) for this position. Our role in this specific opportunity is to connect outstanding candidates with a top-tier employer.Talentify helps candidates around the world to discover and stay focused on the jobs they want until they can complete a full application in the hiring company career page/ATS.",,,https://www.linkedin.com/jobs/search/?currentJobId=3878693874&keywords=data%20analyst&location=united%20states
2024-03-31,Data Engineer I,"Burlington Stores, Inc.","Edgewater Park, NJ","$65,000.00/yr - $83,000.00/yr",36 minutes ago,Be among the first 25 applicants,Entry level,Retail,"LOCATION 4287 Route 130 S Edgewater Park NJ US 08010OverviewCome join our growing team of data practitioners and be on the leading edge of Burlington’s digital transformation! Burlington is seeking a self-driven and highly motivated individual to join a dynamic team with a passion for data, software, and engineering. At Burlington you will have the opportunity to work with the latest technologies in a goal-oriented environment.As a Data Engineer I you will be a member of the Enterprise Data and Analytics team supporting business areas including Merchandising, Allocations, Marketing, IT and Supply Chain Analytics teams with insights gained from analyzing Burlington and external data. To be successful in this position you will have strong experience pulling data from various internal and external data sources and preparing it for advanced analytics, segmentation, and modeling. Additionally, you shoudl have strong interpersonal and relationship building skills as well as written and verbal communication skills.Experience:3-5 years of experience in designing and implementing large scale data loading, manipulation, processing, analysis, and exploration solutionsExperience developing SQL based data processing3+ years of experience with Data Architecture, Data Warehouse, Data Lake, Data Marts and Data Stores with focus on AI/ML techniquesExperience with Snowflake, Oracle Databases, Azure/AWS and ADLSSkills and Abilities:Technical expertise with pulling and massaging dataGreat understanding of first/third party dataAgile Development methodologyDatabase NormalizationAdvanced SQL skillsUnderstanding of data management principles and processesPassion for data, analytics and pushing business innovationEducation:Bachelor’s or master’s degree in Computer Science / Engineering, Informatics, or related areasCome join our team. You’re going to like it here!You will enjoy a competitive wage, flexible hours, and an associate discount. Burlington’s benefits package includes medical, dental and vision coverage including life and disability insurance. Full time associates are also eligible for paid time off, paid holidays and a 401(k) plan.We are a rapidly growing brand and provide a variety of training and development opportunities so our associates can grow with us. Our teams work hard and have fun together! Burlington associates make a difference in the lives of customers, colleagues, and the communities where we live and work every day. Burlington Stores, Inc. is an equal opportunity employer committed to workplace diversity.\Posting Number 2024-218320Location US-NJ-Edgewater ParkAddress 4287 Route 130 SZip Code 08010Workplace Type RemotePosition Type Regular Full-TimeCareer Site Category CorporatePosition Category Information TechnologyEvergreen YesMin USD $65,000.00/AnnualMid USD $83,000.00/Annual",,,https://www.linkedin.com/jobs/search/?currentJobId=3876680769&keywords=data%20analyst&location=united%20states
2024-03-31,Senior Data Analyst,C.H. Robinson,"Eden Prairie, MN",,12 hours ago,38 applicants,Mid-Senior level,"Transportation, Logistics, Supply Chain and Storage and Truck Transportation","C.H. Robinson is seeking a Senior Data Analyst to join our team. In this pivotal role, you'll transform raw data into actionable insights, driving strategic decision-making for leadership and delivering exceptional value to our external customers. Utilizing established best practices, you'll verify insights for leadership and conduct exploratory work to inform upcoming and ongoing product development initiatives. Collaborating with cross-functional teams, you'll contribute to the enhancement of reporting solutions, ensuring alignment with organizational goals. Join us and be part of an organization that values your contributions as we shape the future of logistics through data-driven excellence.This position is located in Eden Prairie, MN, and offers a flexible work environment with a blend of in-person and work-from-home options.Responsibilities:The duties and responsibilities of this position consist of, but are not limited to, the following:Conduct data profiling, exploratory analysis, and prototyping to support various projects, adapting applications based on feedback receivedValidate domain knowledge and iterate on projects as needed, serving as a subject matter expert (SME) to guide new report creationUpdate and maintain reporting applications, collaborating directly with personnel across the networkDetermine reporting requirements and conduct additional analysis to support initiatives and performance measurement, proactively analyzing topics and formulating recommendations supported by dataTranslate complex concepts into clear, professional presentations for diverse audiences, delivering analytical insights to drive decision-makingConduct quality assurance testing, including user acceptance testing (UAT), for reports and dashboardsBuild and nurture relationships, consulting with stakeholders to implement solutions effectively and collaborate with internal analytical teams to develop predictive solutions and enhance decision-making capabilitiesRequired Qualifications:High School diploma or GEDMinimum 4 years of previous analytics experience developing business solutions using comprehensive, robust data assetsAbility to travel up to 10%Preferred Qualifications:Bachelor’s degree from an accredited college or universityAnalytics or supply chain degreeAdvanced proficiency with SQLAdvanced proficiency with PowerBI Intermediate knowledge of a programming language such as Python and/or RExperience creating web visualizations using open-source software (R Shiny/Plotly Dash)C.H. Robinson business experience or 3PL industry experienceExperience leveraging statistical methodologies to deliver actionable insights (regression analysis, clustering and/or tree models)Values a diverse and inclusive work environmentExpert proficiency with Microsoft Excel and Microsoft Office-related tools (PowerPivot)Organized individual with strong self and project management disciplines, including the ability to lead, facilitate, and influenceProven ability to think creatively to develop a data model or perspective to answer challenging business problems or scenarios Creates comfortable, open-minded conversations with those who seek information, guidance or analytical collaborationEffective communicator and data/reporting/business liaison through multiple mediumsA willing teacher/mentor who also responds positively to feedback from leaders and colleaguesExperience working with product teams in an iterative environmentQuestioning if you meet the mark? Studies have shown that women, people of color, and individuals with disabilities may be less likely to apply unless they match the job description exactly. Here at C.H. Robinson, we’re building a diverse and inclusive workplace where all employees feel they belong. If this position excites you, we welcome you to apply whether you check all the preferred qualifications or just a few. You may just be our next great fit!Equal Opportunity and Affirmative Action EmployerC.H. Robinson is proud to be an Equal Opportunity and Affirmative Action employer. We believe in equality for all and celebrate the diversity of our employees, customers and communities. We believe this increases creativity and innovation, drives business growth and enables engaged and thriving teams. We’re committed to providing an inclusive environment, free from harassment and discrimination, where all employees feel welcomed, valued and respected.Affirmative Action Employer/EOE/M/F/Disabled/VeteranBenefitsYour Health, Wealth and SelfYour total wellbeing is the foundation of our business, and our benefits support your financial, family and personal goals. We provide the top-tier benefits that matter to you most, including:Two medical plans (including a High Deductible Health Plan)Prescription drug coverageEnhanced Fertility benefitsFlexible Spending Accounts Health Savings Account (including employer contribution)Dental and VisionBasic and Supplemental Life InsuranceShort-Term and Long-Term Disability Paid and floating holidays Paid time off (PTO)Paid parental leavePaid time off to volunteer in your communityCharitable Giving Match Program401(k) with 6% company matchingEmployee Stock Purchase PlanPlus a broad range of career development, networking, and team-building opportunitiesDig in to our full list of benefits on OUR CULTURE page.Why Do You Belong at C.H. Robinson?Standing out among the world’s largest logistics platforms, C.H. Robinson solves logistics problems for companies across the globe and across industries, from the simple to the most complex. For 100+ years, our global suite of services has innovated trade to seamlessly deliver the products and goods that drive the world’s economy. With 20 million shipments annually for 100,000 customers, and millions of dollars contributed to support causes that matter to us, our people and technology literally move the world.As a FORTUNE 200 company, FORTUNE has also named C.H. Robinson one of the World’s Most Admired Companies 2022. Headquartered in Eden Prairie, Minnesota, we are proud to be recognized as one of LinkedIn’s Top Companies in Minneapolis-St. Paul 2021. And we’re not stopping there… Join us as we collaborate, innovate, and work as one global team to make life better and more sustainable for our customers, communities, and world.",,,https://www.linkedin.com/jobs/search/?currentJobId=3876224603&keywords=data%20analyst&location=united%20states
2024-03-31,Research Data Analyst WFH,Talentify.io,United States,,14 hours ago,Be among the first 25 applicants,Mid-Senior level,"Technology, Information and Media","Employer Industry: Healthcare ServicesWhy Consider This Job Opportunity Competitive salary up to $[highest pay] Opportunity for career advancement and growth within the organization Comprehensive medical coverage with low or no cost for common services Free counseling services for emotional, physical, and financial well-being Employee Stock Purchase Plan with a 10% discount on HCA Healthcare stockWhat To Expect (Job Responsibilities) Construct and manipulate large electronic claims datasets for analysis Develop study designs and analytic solutions based on data sources and business needs Manage multiple projects related to various business settings and clinical needs Present data and analytic findings in multiple formats Provide technical support for research projects of high complexityWhat Is Required (Qualifications) Master's Degree in a research-related field with 5 years of related experience Experience in a health services research environment Proficiency in SAS, RDBMS, and SQL Knowledge of health care data sets and electronic health records Compliance with data access policy and proceduresHow To Stand Out (Preferred Qualifications) Experience with large health care data sets such as Medicare claims Knowledge of terminologies and coding procedures used in research Familiarity with statistical principles and analysis considerations Previous experience in a health informatics role#HealthcareServices #DataAnalysis #CareerOpportunity #CompetitivePay #EmployeeBenefitsAt Talentify, we prioritize candidate privacy and champion equal-opportunity employment. Central to our mission is our partnership with companies that share this commitment. We aim to foster a fair, transparent, and secure hiring environment for all. If you encounter any employer not adhering to these principles, please bring it to our attention immediately.Talentify is not the EOR (Employer of Record) for this position. Our role in this specific opportunity is to connect outstanding candidates with a top-tier employer.Talentify helps candidates around the world to discover and stay focused on the jobs they want until they can complete a full application in the hiring company career page/ATS.",,,https://www.linkedin.com/jobs/search/?currentJobId=3878693858&keywords=data%20analyst&location=united%20states
2024-03-31,HR Data Analyst,"Global Channel Management, Inc.","Chicago, IL",,7 hours ago,Be among the first 25 applicants,Mid-Senior level,Staffing and Recruiting,"Experienced HRIS Reporting Analyst OpportunityQualifications Bachelor's Degree in HR, IT, Business, or related field. 3 - 5 years of reporting, data analysis, and modeling experience utilizing Workday or other HCM platforms and Business Intelligence applications. 3+ years of hands-on experience as a Workday HRIS Administrator. Advanced proficiency in Workday reporting and Tableau. Basic understanding of Workday security protocols.Key ResponsibilitiesData Collection and Analysis: Gather HR metrics and data from various sources, including Workday, employee surveys, exit interviews, and government labor statistics. Conduct analysis to identify trends and make recommendations to enhance recruitment, retention, and compliance efforts.Reporting And Recommendations Develop reports in Workday to address ad-hoc requests and offer insights for improving HR strategies. Utilize data analytics to suggest policies and initiatives that attract and retain top talent, address staffing challenges, and ensure legal compliance. Create and manage HR Dashboards in PowerBi, tracking key metrics for business leaders to drive improvements.Strategic Planning Partner with HR and compensation teams to evaluate organizational roles, streamline job functions, and align compensation strategies accordingly. Collaborate on implementing initiatives based on survey results and data analysis to enhance key HR areas. Use data insights to design programs and measure their effectiveness against defined objectives.Compliance And Privacy Conduct or support classification audits to ensure accurate job categorization. Uphold data privacy regulations and industry best practices to ensure the security and confidentiality of information.This is an exciting opportunity for an experienced HRIS professional to leverage their skills in data analysis, reporting, and strategic HR initiatives. If you have a passion for driving organizational success through actionable insights, we invite you to explore this role further.Employment Type: Full-Time",,,https://www.linkedin.com/jobs/search/?currentJobId=3875616980&keywords=data%20analyst&location=united%20states
2024-03-31,,,,,,,,,,,,https://www.linkedin.com/jobs/search/?currentJobId=3879193326&keywords=data%20analyst&location=united%20states
2024-03-31,Intelligence Analyst II,Secure Community Network,"Chicago, IL",,16 hours ago,Be among the first 25 applicants,Mid-Senior level,Security and Investigations,"We are Secure Community Network (SCN), a nonprofit 501(c)(3) serving as the official safety and security organization of the Jewish community in North America. Here at SCN, we deeply value the team of people that work diligently to commit their lives to action for a better tomorrow and we are excited to add an experienced Intelligence Analyst to our organization. If you consider yourself to be an ambitious and self-motivated Intelligence professional with a desire to identify and mitigate threats this role may be for you!Intelligence Analysts perform a variety of tasks, including research, writing, evaluating, analyzing, and disseminating intelligence information on various issues. The Intelligence Analyst will support efforts to prevent, protect against, mitigate the effects of, respond to, and recover from all hazards, whether man-made or natural.What You Will DoCapture, assess, interpret, corroborate, and distribute intelligence using databases, software platforms, and online portalsSummarize information from various sources into concise, analytical assessments and disseminate them to fill priority collection requirements and intelligence gapsMonitor and report raw intelligence in a timely manner through various media forms and documentation toolsProvide general information sharing to identify key patternsIdentify intelligence collection gaps and recommend mitigation strategiesExtract essential information from intelligence products and investigations Apply advanced analytic methods to identify and analyze raw information, synthesizing it into intelligence products for disseminationConvey a clear understanding of present and future threats Apply inductive reasoning skills to proactively mitigate potential threats Establish and maintain professional working relationships inside and outside the organizationAnalyze homeland security, law enforcement, and non-law enforcement data and trends Produce original intelligence products such as verbal briefings, intelligence bulletins, and situation reports QualificationsBachelor's Degree with at least two years experience in a similar environmentExperience in conducting OSINT research/investigationsKnowledge of the intelligence cycle, including analytic methodologies and techniquesExperience drafting intelligence briefs, threat assessments, and other intelligence products Experience receiving and processing SARsAbility to quickly and effectively synthesize and summarize information from multiple sources into concise, analytic assessmentsAbility to manage multiple and competing priorities in an operational environment and to work well under strict deadlines and pressureAbility to understand and summarize large amounts of information, as well as the ability to communicate these to internal and external stakeholdersAbility to identify and develop sources of information, including, but not limited to, the Internet, databases, and public recordsProficiency using Microsoft Office Suite, records management software, mass alert systems, mapping software (ArcGIS, Google Earth, etc.), Accurint, HSIN, automated monitoring systems, and software - including internet and social media - to provide all-source research, analysis, monitoring, and accurate report production.Proficient knowledge of alternative social media platformsAbility to accurately input detailed information into databases, adhering to established data integrity policies and procedures Demonstrated ability to apply critical thinking to diverse information setsDemonstrated ability to maintain accurate and complete filesEffective oral and written communications skillsMeticulous attention to detailAbility to demonstrate sound judgment under pressureAbility to establish and maintain effective working relationships with a diverse group of professionalsUnderstanding public safety, national security, and current geo-political considerations are requiredPrevious experience as an analyst working in a GIOC or RTCC environment and a demonstrated interest in security, counterterrorism, international relations, and political science is preferred as is experience in analytical and research roles in an office environmentSpecific expertise on the Illinois' Jewish community is preferredProficiency in multiple languages, such as Arabic is preferredAbout ScnThe Secure Community Network (SCN), a 501(c)(3) nonprofit, is the official homeland safety and security organization of the Jewish community in North America. Founded in 2004 under the auspices of The Jewish Federations of North America and the Conference of Presidents of Major American Jewish Organizations, SCN serves as the central organization dedicated exclusively to the safety and security of the American Jewish community, working across 146 federations, 50 partner organizations, over 300 independent communities, and other partners in the public, private, nonprofit, and academic sectors. SCN is dedicated to ensuring that Jewish organizations, communities, life, and culture can not only exist safely and securely but flourish. Learn more at securecommunitynetwork.org.Secure Community Network is an equal opportunity employer. All aspects of employment including the decision to hire, promote, discipline, or discharge, will be based on merit, competence, performance, and business needs. We do not discriminate on the basis of religion, race, color, marital status, age, national origin, ancestry, physical or mental disability, medical condition, pregnancy, genetic information, gender, sexual orientation, gender identity or expression, veteran status, or any other status protected under federal, state, or local law.SCN has long been a committed leader in adopting, modeling, and encouraging adherence to Jewish values, including advocating for approaches that address issues related to Diversity, Equity, Inclusion, and Accessibility (DEIA). Please review our DEIA statement here.",,,https://www.linkedin.com/jobs/search/?currentJobId=3875126604&keywords=data%20analyst&location=united%20states
2024-03-31,Domo Data Analyst (REMOTE),Talentify.io,United States,,2 hours ago,Be among the first 25 applicants,Entry level,"Technology, Information and Media","Employer Industry: Solar EnergyWhy Consider This Job Opportunity Salary up to $100,000 Opportunity for career advancement and growth within the organization Work remotely from home Supportive and dynamic work environment Chance to contribute to the leader of solar energy in the MidwestWhat To Expect (Job Responsibilities) Work with large amounts of data to draw meaningful conclusions Develop and implement data collection systems and strategies Provide regular reporting and analysis to the team Collaborate with cross-functional teams to enhance business operations Provide training and support on data analysis techniquesWhat Is Required (Qualifications) Minimum two years of experience with DOMO MajorDOMO Certification Required 3+ years experience in data analysis or related field Experience using SQL, and DOMO Strong data management abilitiesHow To Stand Out (Preferred Qualifications) 2 years experience providing people analytics reporting to organizations#SolarEnergy #DataAnalysis #RemoteWork #CareerGrowth #InclusionAt Talentify, we prioritize candidate privacy and champion equal-opportunity employment. Central to our mission is our partnership with companies that share this commitment. We aim to foster a fair, transparent, and secure hiring environment for all. If you encounter any employer not adhering to these principles, please bring it to our attention immediately.Talentify is not the EOR (Employer of Record) for this position. Our role in this specific opportunity is to connect outstanding candidates with a top-tier employer.Talentify helps candidates around the world to discover and stay focused on the jobs they want until they can complete a full application in the hiring company career page/ATS.",,,https://www.linkedin.com/jobs/search/?currentJobId=3879194152&keywords=data%20analyst&location=united%20states
